5.599999999999999645e+00;6.599999999999999645e+00;6.799999999999999822e+00;7.500000000000000000e+00;9.000000000000000000e+00;9.800000000000000711e+00;1.030000000000000071e+01
6.599999999999999645e+00;6.799999999999999822e+00;7.500000000000000000e+00;9.000000000000000000e+00;9.800000000000000711e+00;1.030000000000000071e+01;1.069999999999999929e+01
