5.000000000000000000e+00;5.599999999999999645e+00;8.099999999999999645e+00;8.599999999999999645e+00;8.800000000000000711e+00
5.599999999999999645e+00;8.099999999999999645e+00;8.599999999999999645e+00;8.800000000000000711e+00;9.199999999999999289e+00
