2.000000000000000000e+00;2.399999999999999911e+00;2.600000000000000089e+00;3.299999999999999822e+00;4.599999999999999645e+00;4.799999999999999822e+00;5.200000000000000178e+00;6.200000000000000178e+00;6.599999999999999645e+00;6.799999999999999822e+00
2.399999999999999911e+00;2.600000000000000089e+00;3.299999999999999822e+00;4.599999999999999645e+00;4.799999999999999822e+00;5.200000000000000178e+00;6.200000000000000178e+00;6.599999999999999645e+00;6.799999999999999822e+00;7.099999999999999645e+00
