0.000000000000000000e+00;4.000000000000000222e-01;6.999999999999999556e-01;1.100000000000000089e+00;1.500000000000000000e+00;2.500000000000000000e+00;2.700000000000000178e+00;3.000000000000000000e+00;3.399999999999999911e+00;3.899999999999999911e+00;5.299999999999999822e+00;5.400000000000000355e+00;5.900000000000000355e+00;6.000000000000000000e+00;6.299999999999999822e+00;6.500000000000000000e+00;7.000000000000000000e+00;7.200000000000000178e+00
4.000000000000000222e-01;6.999999999999999556e-01;1.100000000000000089e+00;1.500000000000000000e+00;2.500000000000000000e+00;2.700000000000000178e+00;3.000000000000000000e+00;3.399999999999999911e+00;3.899999999999999911e+00;5.299999999999999822e+00;5.400000000000000355e+00;5.900000000000000355e+00;6.000000000000000000e+00;6.299999999999999822e+00;6.500000000000000000e+00;7.000000000000000000e+00;7.200000000000000178e+00;7.500000000000000000e+00
