0.000000000000000000e+00;2.000000000000000111e-01;5.999999999999999778e-01;1.000000000000000000e+00;1.899999999999999911e+00;3.500000000000000000e+00;3.799999999999999822e+00;4.400000000000000355e+00;5.000000000000000000e+00
2.000000000000000111e-01;5.999999999999999778e-01;1.000000000000000000e+00;1.899999999999999911e+00;3.500000000000000000e+00;3.799999999999999822e+00;4.400000000000000355e+00;5.000000000000000000e+00;5.599999999999999645e+00
