5.400000000000000355e+00;6.799999999999999822e+00;7.900000000000000355e+00;8.500000000000000000e+00;8.699999999999999289e+00
6.799999999999999822e+00;7.900000000000000355e+00;8.500000000000000000e+00;8.699999999999999289e+00;9.099999999999999645e+00
