2.700000000000000178e+00;3.200000000000000178e+00;3.500000000000000000e+00;4.500000000000000000e+00;4.799999999999999822e+00;6.700000000000000178e+00;6.900000000000000355e+00;8.199999999999999289e+00;9.500000000000000000e+00;1.030000000000000071e+01;1.050000000000000000e+01
3.200000000000000178e+00;3.500000000000000000e+00;4.500000000000000000e+00;4.799999999999999822e+00;6.700000000000000178e+00;6.900000000000000355e+00;8.199999999999999289e+00;9.500000000000000000e+00;1.030000000000000071e+01;1.050000000000000000e+01;1.090000000000000036e+01
