5.900000000000000355e+00;6.900000000000000355e+00;7.299999999999999822e+00;8.500000000000000000e+00;8.800000000000000711e+00;9.599999999999999645e+00;1.030000000000000071e+01;1.109999999999999964e+01
6.900000000000000355e+00;7.299999999999999822e+00;8.500000000000000000e+00;8.800000000000000711e+00;9.599999999999999645e+00;1.030000000000000071e+01;1.109999999999999964e+01;1.150000000000000000e+01
