0.000000000000000000e+00;9.000000000000000222e-01;1.500000000000000000e+00;1.699999999999999956e+00;3.399999999999999911e+00
9.000000000000000222e-01;1.500000000000000000e+00;1.699999999999999956e+00;3.399999999999999911e+00;6.599999999999999645e+00
