2.500000000000000000e+00;3.000000000000000000e+00;3.200000000000000178e+00;3.500000000000000000e+00;3.899999999999999911e+00;4.400000000000000355e+00;6.099999999999999645e+00;6.299999999999999822e+00;6.799999999999999822e+00;7.799999999999999822e+00
3.000000000000000000e+00;3.200000000000000178e+00;3.500000000000000000e+00;3.899999999999999911e+00;4.400000000000000355e+00;6.099999999999999645e+00;6.299999999999999822e+00;6.799999999999999822e+00;7.799999999999999822e+00;8.300000000000000711e+00
