0.000000000000000000e+00;4.000000000000000222e-01;5.999999999999999778e-01;1.000000000000000000e+00;1.300000000000000044e+00;1.800000000000000044e+00;2.000000000000000000e+00;2.299999999999999822e+00;2.500000000000000000e+00;3.000000000000000000e+00;3.100000000000000089e+00;3.899999999999999911e+00;4.400000000000000355e+00;4.500000000000000000e+00;5.000000000000000000e+00;5.400000000000000355e+00;5.599999999999999645e+00
4.000000000000000222e-01;5.999999999999999778e-01;1.000000000000000000e+00;1.300000000000000044e+00;1.800000000000000044e+00;2.000000000000000000e+00;2.299999999999999822e+00;2.500000000000000000e+00;3.000000000000000000e+00;3.100000000000000089e+00;3.899999999999999911e+00;4.400000000000000355e+00;4.500000000000000000e+00;5.000000000000000000e+00;5.400000000000000355e+00;5.599999999999999645e+00;5.900000000000000355e+00
