2.000000000000000000e+00;2.899999999999999911e+00;3.200000000000000178e+00;3.299999999999999822e+00;3.500000000000000000e+00;5.099999999999999645e+00;5.599999999999999645e+00
2.899999999999999911e+00;3.200000000000000178e+00;3.299999999999999822e+00;3.500000000000000000e+00;5.099999999999999645e+00;5.599999999999999645e+00;6.900000000000000355e+00
