0.000000000000000000e+00;2.000000000000000111e-01;6.999999999999999556e-01;1.300000000000000044e+00;1.600000000000000089e+00;2.500000000000000000e+00;3.100000000000000089e+00;3.399999999999999911e+00;3.799999999999999822e+00;4.000000000000000000e+00;5.400000000000000355e+00;7.400000000000000355e+00;7.599999999999999645e+00;8.199999999999999289e+00;8.800000000000000711e+00;9.199999999999999289e+00;1.009999999999999964e+01;1.069999999999999929e+01;1.100000000000000000e+01
2.000000000000000111e-01;6.999999999999999556e-01;1.300000000000000044e+00;1.600000000000000089e+00;2.500000000000000000e+00;3.100000000000000089e+00;3.399999999999999911e+00;3.799999999999999822e+00;4.000000000000000000e+00;5.400000000000000355e+00;7.400000000000000355e+00;7.599999999999999645e+00;8.199999999999999289e+00;8.800000000000000711e+00;9.199999999999999289e+00;1.009999999999999964e+01;1.069999999999999929e+01;1.100000000000000000e+01;1.309999999999999964e+01
