2.600000000000000089e+00;3.200000000000000178e+00;3.500000000000000000e+00;3.799999999999999822e+00;4.599999999999999645e+00;5.200000000000000178e+00;6.599999999999999645e+00;6.799999999999999822e+00;7.400000000000000355e+00;8.699999999999999289e+00;9.300000000000000711e+00;9.500000000000000000e+00
3.200000000000000178e+00;3.500000000000000000e+00;3.799999999999999822e+00;4.599999999999999645e+00;5.200000000000000178e+00;6.599999999999999645e+00;6.799999999999999822e+00;7.400000000000000355e+00;8.699999999999999289e+00;9.300000000000000711e+00;9.500000000000000000e+00;9.800000000000000711e+00
