2.100000000000000089e+00;2.600000000000000089e+00;2.799999999999999822e+00;2.899999999999999911e+00;3.600000000000000089e+00;4.000000000000000000e+00;5.299999999999999822e+00;5.500000000000000000e+00;5.900000000000000355e+00;7.000000000000000000e+00;7.400000000000000355e+00;7.500000000000000000e+00
2.600000000000000089e+00;2.799999999999999822e+00;2.899999999999999911e+00;3.600000000000000089e+00;4.000000000000000000e+00;5.299999999999999822e+00;5.500000000000000000e+00;5.900000000000000355e+00;7.000000000000000000e+00;7.400000000000000355e+00;7.500000000000000000e+00;7.700000000000000178e+00
