6.400000000000000355e+00;7.200000000000000178e+00;7.400000000000000355e+00;8.099999999999999645e+00;9.699999999999999289e+00;1.040000000000000036e+01;1.069999999999999929e+01
7.200000000000000178e+00;7.400000000000000355e+00;8.099999999999999645e+00;9.699999999999999289e+00;1.040000000000000036e+01;1.069999999999999929e+01;1.109999999999999964e+01
