0.000000000000000000e+00;5.000000000000000000e-01;8.000000000000000444e-01;1.199999999999999956e+00;1.500000000000000000e+00;2.299999999999999822e+00;2.600000000000000089e+00;5.299999999999999822e+00;5.500000000000000000e+00;6.000000000000000000e+00;6.900000000000000355e+00;7.500000000000000000e+00;7.599999999999999645e+00
5.000000000000000000e-01;8.000000000000000444e-01;1.199999999999999956e+00;1.500000000000000000e+00;2.299999999999999822e+00;2.600000000000000089e+00;5.299999999999999822e+00;5.500000000000000000e+00;6.000000000000000000e+00;6.900000000000000355e+00;7.500000000000000000e+00;7.599999999999999645e+00;8.000000000000000000e+00
