0.000000000000000000e+00;5.999999999999999778e-01;1.100000000000000089e+00;6.000000000000000000e+00;6.599999999999999645e+00;7.700000000000000178e+00;8.300000000000000711e+00;8.500000000000000000e+00
5.999999999999999778e-01;1.100000000000000089e+00;6.000000000000000000e+00;6.599999999999999645e+00;7.700000000000000178e+00;8.300000000000000711e+00;8.500000000000000000e+00;8.800000000000000711e+00
