0.000000000000000000e+00;8.000000000000000444e-01;1.199999999999999956e+00;2.700000000000000178e+00;2.899999999999999911e+00;3.700000000000000178e+00;5.299999999999999822e+00;5.599999999999999645e+00;6.599999999999999645e+00;7.900000000000000355e+00;8.400000000000000355e+00
8.000000000000000444e-01;1.199999999999999956e+00;2.700000000000000178e+00;2.899999999999999911e+00;3.700000000000000178e+00;5.299999999999999822e+00;5.599999999999999645e+00;6.599999999999999645e+00;7.900000000000000355e+00;8.400000000000000355e+00;9.599999999999999645e+00
