0.000000000000000000e+00;5.000000000000000000e-01;9.000000000000000222e-01;1.300000000000000044e+00;1.600000000000000089e+00;2.500000000000000000e+00;2.700000000000000178e+00;3.700000000000000178e+00;4.099999999999999645e+00;5.000000000000000000e+00;5.200000000000000178e+00;6.000000000000000000e+00;6.599999999999999645e+00;6.900000000000000355e+00;7.400000000000000355e+00
5.000000000000000000e-01;9.000000000000000222e-01;1.300000000000000044e+00;1.600000000000000089e+00;2.500000000000000000e+00;2.700000000000000178e+00;3.700000000000000178e+00;4.099999999999999645e+00;5.000000000000000000e+00;5.200000000000000178e+00;6.000000000000000000e+00;6.599999999999999645e+00;6.900000000000000355e+00;7.400000000000000355e+00;7.500000000000000000e+00
