9.800000000000000711e+00;1.050000000000000000e+01;1.140000000000000036e+01;1.219999999999999929e+01;1.240000000000000036e+01;1.390000000000000036e+01;1.490000000000000036e+01;1.569999999999999929e+01;1.610000000000000142e+01
1.050000000000000000e+01;1.140000000000000036e+01;1.219999999999999929e+01;1.240000000000000036e+01;1.390000000000000036e+01;1.490000000000000036e+01;1.569999999999999929e+01;1.610000000000000142e+01;1.669999999999999929e+01
