5.200000000000000178e+00;6.000000000000000000e+00;6.200000000000000178e+00;6.799999999999999822e+00;7.900000000000000355e+00;8.400000000000000355e+00;9.000000000000000000e+00
6.000000000000000000e+00;6.200000000000000178e+00;6.799999999999999822e+00;7.900000000000000355e+00;8.400000000000000355e+00;9.000000000000000000e+00;9.300000000000000711e+00
