3.100000000000000089e+00;3.600000000000000089e+00;3.799999999999999822e+00;4.099999999999999645e+00;4.400000000000000355e+00;5.500000000000000000e+00;7.500000000000000000e+00;7.700000000000000178e+00;8.500000000000000000e+00;9.599999999999999645e+00;1.019999999999999929e+01;1.059999999999999964e+01
3.600000000000000089e+00;3.799999999999999822e+00;4.099999999999999645e+00;4.400000000000000355e+00;5.500000000000000000e+00;7.500000000000000000e+00;7.700000000000000178e+00;8.500000000000000000e+00;9.599999999999999645e+00;1.019999999999999929e+01;1.059999999999999964e+01;1.100000000000000000e+01
