1.000000000000000056e-01;5.000000000000000000e-01;9.000000000000000222e-01;1.300000000000000044e+00;2.299999999999999822e+00;2.700000000000000178e+00;2.700000000000000178e+00;3.399999999999999911e+00
5.000000000000000000e-01;9.000000000000000222e-01;1.300000000000000044e+00;2.299999999999999822e+00;2.700000000000000178e+00;2.700000000000000178e+00;3.399999999999999911e+00;5.200000000000000178e+00
