0.000000000000000000e+00;2.999999999999999889e-01;5.999999999999999778e-01;1.100000000000000089e+00;1.399999999999999911e+00;2.399999999999999911e+00;2.899999999999999911e+00;3.100000000000000089e+00;3.299999999999999822e+00;3.799999999999999822e+00;3.899999999999999911e+00;5.000000000000000000e+00;5.099999999999999645e+00;5.599999999999999645e+00;6.700000000000000178e+00;7.200000000000000178e+00
2.999999999999999889e-01;5.999999999999999778e-01;1.100000000000000089e+00;1.399999999999999911e+00;2.399999999999999911e+00;2.899999999999999911e+00;3.100000000000000089e+00;3.299999999999999822e+00;3.799999999999999822e+00;3.899999999999999911e+00;5.000000000000000000e+00;5.099999999999999645e+00;5.599999999999999645e+00;6.700000000000000178e+00;7.200000000000000178e+00;7.500000000000000000e+00
