5.200000000000000178e+00;5.500000000000000000e+00;6.200000000000000178e+00;6.700000000000000178e+00;8.199999999999999289e+00;8.699999999999999289e+00;8.800000000000000711e+00
5.500000000000000000e+00;6.200000000000000178e+00;6.700000000000000178e+00;8.199999999999999289e+00;8.699999999999999289e+00;8.800000000000000711e+00;9.099999999999999645e+00
