0.000000000000000000e+00;2.999999999999999889e-01;5.999999999999999778e-01;9.000000000000000222e-01;1.100000000000000089e+00;1.800000000000000044e+00;3.000000000000000000e+00;3.399999999999999911e+00;4.000000000000000000e+00;4.099999999999999645e+00;4.599999999999999645e+00;5.099999999999999645e+00;5.500000000000000000e+00;5.599999999999999645e+00
2.999999999999999889e-01;5.999999999999999778e-01;9.000000000000000222e-01;1.100000000000000089e+00;1.800000000000000044e+00;3.000000000000000000e+00;3.399999999999999911e+00;4.000000000000000000e+00;4.099999999999999645e+00;4.599999999999999645e+00;5.099999999999999645e+00;5.500000000000000000e+00;5.599999999999999645e+00;5.900000000000000355e+00
