0.000000000000000000e+00;1.000000000000000056e-01;5.999999999999999778e-01;1.000000000000000000e+00;1.399999999999999911e+00;2.500000000000000000e+00;3.100000000000000089e+00;3.399999999999999911e+00;5.299999999999999822e+00
1.000000000000000056e-01;5.999999999999999778e-01;1.000000000000000000e+00;1.399999999999999911e+00;2.500000000000000000e+00;3.100000000000000089e+00;3.399999999999999911e+00;5.299999999999999822e+00;8.599999999999999645e+00
