0.000000000000000000e+00;5.000000000000000000e-01;9.000000000000000222e-01;1.300000000000000044e+00;1.699999999999999956e+00;2.500000000000000000e+00;2.799999999999999822e+00;3.000000000000000000e+00;3.299999999999999822e+00;3.899999999999999911e+00;5.099999999999999645e+00;5.299999999999999822e+00;5.900000000000000355e+00;6.900000000000000355e+00;7.400000000000000355e+00;7.599999999999999645e+00
5.000000000000000000e-01;9.000000000000000222e-01;1.300000000000000044e+00;1.699999999999999956e+00;2.500000000000000000e+00;2.799999999999999822e+00;3.000000000000000000e+00;3.299999999999999822e+00;3.899999999999999911e+00;5.099999999999999645e+00;5.299999999999999822e+00;5.900000000000000355e+00;6.900000000000000355e+00;7.400000000000000355e+00;7.599999999999999645e+00;7.900000000000000355e+00
