0.000000000000000000e+00;5.000000000000000000e-01;1.000000000000000000e+00;1.600000000000000089e+00;2.000000000000000000e+00;3.399999999999999911e+00;3.700000000000000178e+00;3.899999999999999911e+00;4.200000000000000178e+00;4.799999999999999822e+00;6.599999999999999645e+00;7.500000000000000000e+00;8.000000000000000000e+00;8.099999999999999645e+00;9.300000000000000711e+00;9.900000000000000355e+00;1.040000000000000036e+01
5.000000000000000000e-01;1.000000000000000000e+00;1.600000000000000089e+00;2.000000000000000000e+00;3.399999999999999911e+00;3.700000000000000178e+00;3.899999999999999911e+00;4.200000000000000178e+00;4.799999999999999822e+00;6.599999999999999645e+00;7.500000000000000000e+00;8.000000000000000000e+00;8.099999999999999645e+00;9.300000000000000711e+00;9.900000000000000355e+00;1.040000000000000036e+01;1.080000000000000071e+01
