0.000000000000000000e+00;9.000000000000000222e-01;4.200000000000000178e+00;5.000000000000000000e+00;5.299999999999999822e+00;5.400000000000000355e+00
9.000000000000000222e-01;4.200000000000000178e+00;5.000000000000000000e+00;5.299999999999999822e+00;5.400000000000000355e+00;5.599999999999999645e+00
