0.000000000000000000e+00;5.000000000000000000e-01;9.000000000000000222e-01;1.399999999999999911e+00;1.800000000000000044e+00;2.700000000000000178e+00;3.000000000000000000e+00;3.899999999999999911e+00;4.400000000000000355e+00;5.599999999999999645e+00;5.900000000000000355e+00;6.400000000000000355e+00;6.599999999999999645e+00;7.500000000000000000e+00;8.199999999999999289e+00;9.000000000000000000e+00;9.900000000000000355e+00;1.009999999999999964e+01
5.000000000000000000e-01;9.000000000000000222e-01;1.399999999999999911e+00;1.800000000000000044e+00;2.700000000000000178e+00;3.000000000000000000e+00;3.899999999999999911e+00;4.400000000000000355e+00;5.599999999999999645e+00;5.900000000000000355e+00;6.400000000000000355e+00;6.599999999999999645e+00;7.500000000000000000e+00;8.199999999999999289e+00;9.000000000000000000e+00;9.900000000000000355e+00;1.009999999999999964e+01;1.040000000000000036e+01
