1.000000000000000056e-01;8.000000000000000444e-01;1.300000000000000044e+00;1.800000000000000044e+00;2.299999999999999822e+00;3.799999999999999822e+00;4.099999999999999645e+00;5.599999999999999645e+00;6.200000000000000178e+00;7.400000000000000355e+00;7.700000000000000178e+00;8.500000000000000000e+00;9.699999999999999289e+00;1.050000000000000000e+01
8.000000000000000444e-01;1.300000000000000044e+00;1.800000000000000044e+00;2.299999999999999822e+00;3.799999999999999822e+00;4.099999999999999645e+00;5.599999999999999645e+00;6.200000000000000178e+00;7.400000000000000355e+00;7.700000000000000178e+00;8.500000000000000000e+00;9.699999999999999289e+00;1.050000000000000000e+01;1.119999999999999929e+01
