6.599999999999999645e+00;7.500000000000000000e+00;7.700000000000000178e+00;8.099999999999999645e+00;8.400000000000000355e+00;9.599999999999999645e+00;1.059999999999999964e+01;1.119999999999999929e+01
7.500000000000000000e+00;7.700000000000000178e+00;8.099999999999999645e+00;8.400000000000000355e+00;9.599999999999999645e+00;1.059999999999999964e+01;1.119999999999999929e+01;1.169999999999999929e+01
